,actual_property_label,claim_label,mape_label,parsed_sentence,predicted_label,property_prediction,random_label
924,/location/statistical_region/population,1,1,"The total population in LOCATION_SLOT was last recorded at NUMBER_SLOT people in 2013 from 1.6 million in 1960 , changing 230 percent during the last 50 years .",1,/location/statistical_region/population,1
925,/location/statistical_region/population,1,1,"To the Census of Denmark , 2007 , the total population of LOCATION_SLOT is NUMBER_SLOT .",1,/location/statistical_region/population,0
926,/location/statistical_region/population,1,1,"The total population in LOCATION_SLOT was last recorded at NUMBER_SLOT people in 2013 from 93.1 million in 1960 , changing 166 percent during the last 50 years .",1,/location/statistical_region/population,0
927,/location/statistical_region/population,1,0,"In 2014 , LOCATION_SLOT has an estimated population of NUMBER_SLOT .",1,/location/statistical_region/population,0
928,/location/statistical_region/renewable_freshwater_per_capita,1,1,"LOCATION_SLOT Renewable internal freshwater resources per capita -LRB- cubic meters -RRB- 2011 : NUMBER_SLOT , Cubic meters",0,no_region,0
929,/location/statistical_region/population,1,0,<brÂ /> <brÂ /> In 2008 The population of LOCATION_SLOT was estimated at NUMBER_SLOT by the United Nations Population Fund .,1,/location/statistical_region/population,1
930,no_region,0,1,"GDP ; PPP -LRB- US dollar -RRB- in LOCATION_SLOT was last measured at NUMBER_SLOT in 2012 , according to the World Bank .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
931,/location/statistical_region/health_expenditure_as_percent_of_gdp,1,1,"Health expenditure , total -LRB- % of GDP -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/health_expenditure_as_percent_of_gdp,0
932,/location/statistical_region/renewable_freshwater_per_capita,1,1,"LOCATION_SLOT Renewable internal freshwater resources per capita -LRB- cubic meters -RRB- 2011 : NUMBER_SLOT , Cubic meters",0,no_region,0
933,no_region,0,1,"The latest value for GDP per capita , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gdp_nominal_per_capita,0
934,/location/statistical_region/population,1,0,"According to the latest census , the population of LOCATION_SLOT is NUMBER_SLOT inhabitants .",1,/location/statistical_region/population,1
935,no_region,0,1,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT</location> is : Male NUMBER_SLOT , female NUMBER_SLOT and total life expectancy is 75.2 which gives Bahamas a World Life Expectancy ranking of 60 .",1,/location/statistical_region/life_expectancy,0
936,/location/statistical_region/population,1,0,"The population of LOCATION_SLOT in 2005 was estimated by the United Nations at NUMBER_SLOT , which placed it at number 80 in population among the 193 nations of the world .",1,/location/statistical_region/population,0
937,/location/statistical_region/population,1,1,"The total population in LOCATION_SLOT was last recorded at NUMBER_SLOT people in 2013 from 1.8 million in 1960 , changing 246 percent during the last 50 years .",1,/location/statistical_region/population,1
938,no_region,0,1,"The latest value for GDP , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
939,/location/statistical_region/population,1,0,"The Himalayan kingdom of Bhutan , famed for seeking Ãƒ cents Ã‚ $ Ã‚ happinessÃƒ cents Ã‚ $ Ã‚ for its citizens , ... LOCATION_SLOT has a population of just over NUMBER_SLOT , two-thirds of whom depend onÃƒ Ã‚ ...",1,/location/statistical_region/internet_users_percent_population,0
940,/location/statistical_region/population,1,0,In July 2000 the population of LOCATION_SLOT was estimated at NUMBER_SLOT .,1,/location/statistical_region/population,1
941,/location/statistical_region/fertility_rate,1,0,2 Fertility Rate í¢ $ `` LOCATION_SLOT NUMBER_SLOT,0,/location/statistical_region/fertility_rate,1
942,/location/statistical_region/health_expenditure_as_percent_of_gdp,1,1,"Health expenditure , total -LRB- % of GDP -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/health_expenditure_as_percent_of_gdp,0
943,/location/statistical_region/life_expectancy,1,1,"LOCATION_SLOT Life expectancy at birth , total -LRB- years -RRB- 2011 : NUMBER_SLOT , Years",1,/location/statistical_region/life_expectancy,1
944,/location/statistical_region/fertility_rate,1,1,"The value for Fertility rate , total -LRB- births per woman -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",1,/location/statistical_region/fertility_rate,0
945,/location/statistical_region/fertility_rate,1,1,94 Fertility Rate í¢ $ `` LOCATION_SLOT NUMBER_SLOT,0,/location/statistical_region/fertility_rate,0
946,/location/statistical_region/renewable_freshwater_per_capita,1,1,"LOCATION_SLOT Renewable internal freshwater resources per capita -LRB- cubic meters -RRB- 2011 : NUMBER_SLOT , Cubic meters",0,no_region,1
947,/location/statistical_region/prevalence_of_undernourisment,1,1,"Based on FAOÃ¢ $ s most recent estimates , the prevalence of undernourishment in LOCATION_SLOT has dropped from 68.0 % in 1990-92 , to NUMBER_SLOT % in 2010-12 and thus the country has achieved the MDG-1 hunger target .",1,/location/statistical_region/cpi_inflation_rate,0
948,/location/statistical_region/population,1,0,"LOCATION_SLOT , previously known as Northern Rhodesia , is a republic within the Commonwealth and has a population of nearly NUMBER_SLOT .",0,/location/statistical_region/population,1
949,no_region,0,1,"The latest value for GDP per capita , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gdp_nominal_per_capita,1
950,/location/statistical_region/gni_per_capita_in_ppp_dollars,1,1,"GNI per capita ; PPP -LRB- US dollar -RRB- in LOCATION_SLOT was last measured at NUMBER_SLOT in 2012 , according to the World Bank .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
951,no_region,0,0,"GDP ; PPP -LRB- US dollar -RRB- in LOCATION_SLOT was last measured at NUMBER_SLOT in 2011 , according to the World Bank .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
952,/location/statistical_region/gdp_nominal,1,1,The latest value for GDP -LRB- current US$ -RRB- in LOCATION_SLOT was $ NUMBER_SLOT as of 2011 .,1,no_region,1
953,/location/statistical_region/population,1,0,"LOCATION_SLOT has a population of NUMBER_SLOT -LRB- 2013 est. -RRB- Administratively , Oman is divided into six regions .",1,/location/statistical_region/population,1
954,/location/statistical_region/renewable_freshwater_per_capita,1,1,"LOCATION_SLOT Renewable internal freshwater resources per capita -LRB- cubic meters -RRB- 2011 : NUMBER_SLOT , Cubic meters",0,no_region,0
955,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- Average Consumer Price Change % -RRB- for LOCATION_SLOT in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,0
956,/location/statistical_region/population,1,1,"The total population of the LOCATION_SLOT as of May 1 , 2010 is NUMBER_SLOT based on the 2010 Census of Population and Housing .",1,/location/statistical_region/population,1
957,no_region,0,1,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT</location> is : Male NUMBER_SLOT , female NUMBER_SLOT and total life expectancy is 81.3 which gives New Zealand a World Life Expectancy ranking of 16 .",1,/location/statistical_region/life_expectancy,0
958,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- End of Year Change % -RRB- for LOCATION_SLOT in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,1
959,/location/statistical_region/population,1,0,"According to the 2011 Census results , the total population of LOCATION_SLOT is NUMBER_SLOT with a low Fertility rate of 1.49 children born per woman .",1,/location/statistical_region/fertility_rate,1
960,no_region,0,1,"GDP per capita ; PPP -LRB- US dollar -RRB- in LOCATION_SLOT was last measured at NUMBER_SLOT in 2012 , according to the World Bank .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
961,/location/statistical_region/gdp_nominal,1,1,United Kingdom GDP Ìâ - Ìâ The Gross Domestic Product -LRB- GDP -RRB- in the LOCATION_SLOT was worth NUMBER_SLOT US dollars in 2013 .,1,/location/statistical_region/cpi_inflation_rate,1
962,/location/statistical_region/gdp_nominal,1,1,Netherlands GDP Ìâ - Ìâ The Gross Domestic Product -LRB- GDP -RRB- in LOCATION_SLOT was worth NUMBER_SLOT US dollars in 2013 .,1,/location/statistical_region/cpi_inflation_rate,0
963,/location/statistical_region/population,1,1,"LOCATION_SLOT has a population of NUMBER_SLOT , with 131 ethnicities , including Kazakh , Russian , Ukrainian , German , Uzbek , Tatar , and Uyghur .",1,/location/statistical_region/internet_users_percent_population,0
964,/location/statistical_region/gni_in_ppp_dollars,1,1,"GNI ; PPP -LRB- US dollar -RRB- in LOCATION_SLOT was last measured at NUMBER_SLOT in 2010 , according to the World Bank .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
965,/location/statistical_region/gni_per_capita_in_ppp_dollars,1,1,"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
966,no_region,0,0,The average value for LOCATION_SLOT during that period was 6.55 million with a minumum of 3.35 million in 1960 and a maximum of NUMBER_SLOT in 2013 .,0,no_region,0
967,/location/statistical_region/population,1,0,"The total population in LOCATION_SLOT was last recorded at NUMBER_SLOT people in 2013 from 7.5 million in 1960 , changing 404 percent during the last 50 years .",1,/location/statistical_region/population,1
968,no_region,0,1,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT is : Male NUMBER_SLOT , female 84.6 and total life expectancy is 82.3 which gives Singapore a World Life Expectancy ranking of 4 .",1,/location/statistical_region/life_expectancy,0
969,/location/statistical_region/gni_per_capita_in_ppp_dollars,1,0,"The latest value for GNI per capita , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
970,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- Average Consumer Price Change % -RRB- for LOCATION_SLOT in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,1
971,no_region,0,0,"The latest value for GDP per capita , PPP -LRB- constant 2005 international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,0
972,/location/statistical_region/population,1,1,"According to the latest census , the population of LOCATION_SLOT is NUMBER_SLOT inhabitants .",1,/location/statistical_region/population,0
973,/location/statistical_region/population,1,1,"LOCATION_SLOT ended 2013 with a population of NUMBER_SLOT people , which represents",0,/location/statistical_region/population,0
974,/location/statistical_region/gni_in_ppp_dollars,1,0,"The latest value for GNI , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/diesel_price_liter,1
975,/location/statistical_region/cpi_inflation_rate,1,0,Inflation -LRB- End of Year Change % -RRB- for LOCATION_SLOT in year 2013 is NUMBER_SLOT % .,1,/location/statistical_region/diesel_price_liter,1
976,/location/statistical_region/population,1,1,The population of LOCATION_SLOT is NUMBER_SLOT people according to the 2011 national census .,1,/location/statistical_region/population,0
977,/location/statistical_region/gdp_nominal,1,1,The latest value for GDP -LRB- current US$ -RRB- in LOCATION_SLOT was $ NUMBER_SLOT as of 2011 .,1,no_region,0
978,no_region,0,0,"The latest value for Health expenditure per capita , PPP -LRB- constant 2005 international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
979,no_region,0,1,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT is : Male NUMBER_SLOT , female 65.8 and total life expectancy is 64.2 which gives Yemen a World Life Expectancy ranking of 139 .",1,/location/statistical_region/life_expectancy,0
980,/location/statistical_region/population,1,1,The population of LOCATION_SLOT is NUMBER_SLOT .,1,/location/statistical_region/population,1
981,/location/statistical_region/life_expectancy,1,1,"The value for Life expectancy at birth , total -LRB- years -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",1,/location/statistical_region/life_expectancy,0
982,/location/statistical_region/population,1,1,"LOCATION_SLOT has an estimated 2014 population of NUMBER_SLOT , which is slightly above the 2010 census population of 103,500 .",1,/location/statistical_region/population,0
983,no_region,0,1,"According to the latest WHO data published in April 2011 life expectancy in LOCATION_SLOT is : Male NUMBER_SLOT , female 76.4 and total life expectancy is 72.8 which gives Samoa a World Life Expectancy ranking of 91 .",1,/location/statistical_region/life_expectancy,0
984,/location/statistical_region/health_expenditure_as_percent_of_gdp,1,1,"Health expenditure , total -LRB- % of GDP -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/health_expenditure_as_percent_of_gdp,1
985,/location/statistical_region/gdp_nominal,1,1,The latest value for GDP -LRB- current US$ -RRB- in LOCATION_SLOT was $ NUMBER_SLOT as of 2011 .,1,no_region,1
986,/location/statistical_region/renewable_freshwater_per_capita,1,1,"LOCATION_SLOT Renewable internal freshwater resources per capita -LRB- cubic meters -RRB- 2011 : NUMBER_SLOT , Cubic meters",0,no_region,1
987,/location/statistical_region/fertility_rate,1,1,124 Fertility Rate í¢ $ `` LOCATION_SLOT NUMBER_SLOT,0,/location/statistical_region/fertility_rate,0
988,/location/statistical_region/diesel_price_liter,1,1,"LOCATION_SLOT Pump price for diesel fuel -LRB- US$ per liter -RRB- 2012 : NUMBER_SLOT , U.S. dollars",0,no_region,0
989,/location/statistical_region/fertility_rate,1,1,"The value for Fertility rate , total -LRB- births per woman -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",1,/location/statistical_region/fertility_rate,1
990,no_region,0,1,Ìâ LOCATION_SLOT | | NUMBER_SLOT,0,no_region,1
991,/location/statistical_region/population,1,1,"The total population in LOCATION_SLOT was last recorded at NUMBER_SLOT people in 2013 from 3.6 million in 1960 , changing 43 percent during the last 50 years .",1,/location/statistical_region/population,1
992,/location/statistical_region/population,1,0,"LOCATION_SLOT covers 581,309 Ã‚ km2 -LRB- 224,445 Ã‚ sqÃ‚ mi -RRB- and has a population of approximately NUMBER_SLOT as of July 2012 .",1,/location/statistical_region/population,0
993,no_region,0,0,"The latest value for GDP , PPP -LRB- current international $ -RRB- in LOCATION_SLOT was NUMBER_SLOT as of 2011 .",0,/location/statistical_region/gni_per_capita_in_ppp_dollars,1
994,/location/statistical_region/population,1,1,"According to the latest census , the population of LOCATION_SLOT is NUMBER_SLOT inhabitants .",1,/location/statistical_region/population,0
